Date	Time	Acetic Acid	Acetone	Ammonia	C2H2	C2H4	C3H6	CH4	CO	CO2	Cyclopentene	Ethanol	Formaldehyde	Formic Acid	Furan	Glycolaldehyde	H2O	HCl	HCN	Isobutylene	Methanol	Methyl Formate	Methylpropionate	N2O	Nitrous Acid	NO	NO2	Ozone	SO2
2016/03/04	13:53:57.406	4.2121	10.0915	9.9903	0.0000	1.0691	0.0051	6.8473	106.6520	1560.5071	18.0614	0.0043	0.5698	0.3357	0.0000	1.2941	12027.0886	0.0000	2.6400	0.0000	1.0996	0.1683	0.8572	0.0000	0.9919	0.0000	53.1637	0.3159	2.8012
2016/03/04	13:54:06.850	4.9843	9.6618	11.3362	0.0000	1.1490	0.0000	7.4718	113.9211	1624.7660	16.7266	0.0013	0.7185	0.3787	0.0027	1.4182	12052.1222	0.0000	2.9558	0.0000	1.2237	0.0738	0.8275	0.0000	1.0495	0.0000	54.5067	0.3626	3.1310
2016/03/04	13:54:20.406	0.8348	9.1343	11.1069	0.0260	1.1946	0.0251	7.4769	115.6508	1641.7637	17.5878	0.0000	0.9756	0.5193	0.0000	1.3994	13532.3338	0.0000	3.2298	0.0000	1.2383	0.2030	0.8184	0.0000	1.1250	0.0000	57.4344	0.3267	2.8867
2016/03/04	13:54:30.126	3.4908	8.8672	8.6617	0.0000	0.9295	0.0009	5.3846	84.4966	1452.8756	17.2601	0.0018	0.2683	0.3696	0.0000	1.2770	11160.2185	0.0000	2.4223	0.0000	1.0212	0.1149	0.8954	0.0000	1.1356	0.0000	56.2813	0.1201	4.3756
2016/03/04	13:54:44.860	1.2773	9.6279	12.0123	0.0165	1.1042	0.0070	7.2247	112.7556	1674.3818	15.9151	0.0000	0.5599	0.3531	0.0328	1.4829	12488.8699	0.0000	2.9259	0.0000	1.2367	0.1482	0.9228	0.0000	0.9016	0.0000	55.4280	0.0627	2.3047
2016/03/04	13:55:08.953	1.0371	6.9844	7.9917	0.0000	0.8144	0.0000	5.2579	75.3149	1310.7300	16.1308	0.0000	0.2581	0.3873	0.0000	1.3713	10438.3303	0.0000	2.6797	0.0000	0.9020	0.0885	0.8826	0.0000	0.8884	0.0000	54.9149	0.5080	4.0951
2016/03/04	13:55:23.800	0.6767	10.2511	9.2846	0.0000	0.8151	0.0018	6.3723	88.7491	1408.0891	16.8934	0.0000	0.3962	0.2342	0.0000	1.6847	9965.3349	0.0000	3.0876	0.0000	1.0754	0.1328	0.9540	0.0000	0.8868	0.0000	53.1739	0.2791	4.9267
2016/03/04	13:55:34.371	3.2135	8.9124	8.7716	0.0000	0.8694	0.0132	6.1783	83.8996	1374.5733	15.2921	0.0000	0.3820	0.2171	0.0599	1.2287	10017.6084	0.0000	2.7471	0.0000	0.9946	0.0874	0.8565	0.0000	0.8439	0.0000	55.8591	0.2344	4.8208
2016/03/04	13:55:44.065	2.6281	6.6551	9.3470	0.0000	0.9379	0.0048	6.3798	85.9605	1392.8486	15.0208	0.0000	0.5176	0.1712	0.0000	1.4521	9807.7358	0.0000	2.7225	0.0000	1.0839	0.0951	0.9427	0.0000	1.0083	0.0000	56.7501	0.5064	5.1366
2016/03/04	13:55:56.747	3.0675	8.8806	5.8207	0.0000	0.7632	0.0130	4.7154	56.1107	1165.7908	16.6932	0.0000	0.0581	0.3080	0.0000	1.6976	9416.2727	0.0000	2.5553	0.0000	0.9116	0.1460	1.0818	0.0000	1.2467	0.0000	51.7179	0.0000	3.3853
2016/03/04	13:56:06.924	2.8764	10.1609	5.1475	0.0000	0.6093	0.0236	4.2257	54.2878	1151.6831	19.0160	0.0000	0.1451	0.2354	0.0023	1.2190	8949.9657	0.0000	2.4929	0.0000	0.7637	0.1047	1.1495	0.4365	0.9698	0.0000	51.4417	0.0000	2.3074
2016/03/04	13:56:16.702	3.0863	9.4878	7.2195	0.0000	0.8215	0.0194	5.6091	75.2687	1314.5632	16.3454	0.0000	0.4332	0.2682	0.0000	1.5528	9715.9176	0.0000	2.3315	0.0000	0.8866	0.0606	1.0305	0.0000	0.6819	0.0000	56.0177	0.4375	3.8409
2016/03/04	13:56:26.064	2.9600	10.9089	8.5302	0.0000	0.8315	0.0260	6.0091	86.4963	1398.7519	15.3191	0.0000	0.2440	0.2434	0.0000	1.1543	10400.4817	0.0000	2.4796	0.0000	1.0421	0.1476	0.9305	0.0000	1.1568	0.0000	53.2975	0.2379	4.5878
2016/03/04	13:56:30.744	3.1809	10.1662	5.2781	0.0000	0.6828	0.0330	4.0901	49.1854	1101.4370	14.5614	0.0000	0.1315	0.2278	0.0000	1.1845	9188.1337	0.0000	2.2259	0.0000	0.7851	0.1120	1.0659	0.4865	1.1155	0.0000	54.2184	0.0000	3.0818
2016/03/04	13:56:44.902	9.0762	9.5972	10.6446	0.0000	1.0304	0.0025	7.2405	98.2720	1457.0742	17.9860	0.0000	0.5181	0.2004	0.0071	1.0035	10380.0856	0.0000	3.2310	0.0000	1.1743	0.0801	0.8137	0.0000	1.2898	0.0000	56.0128	0.0070	5.1303
2016/03/04	13:56:56.199	2.9178	10.6993	5.5784	0.0000	0.6734	0.0051	4.0005	47.6054	1109.3661	15.3869	0.0000	0.0000	0.2679	0.0000	1.3451	8991.7103	0.0000	1.7866	0.0000	0.7957	0.0596	1.1101	0.4691	1.0433	0.0000	53.3101	0.0000	2.6580
2016/03/04	13:57:05.560	2.9712	11.0684	5.7248	0.0000	0.6867	0.0000	4.3156	51.2267	1116.0232	18.0759	0.0000	0.0675	0.2901	0.0000	1.0317	8561.0893	0.0000	2.2360	0.0000	0.9133	0.0633	1.0524	0.4803	0.8113	0.0000	49.7995	0.0000	3.0793
2016/03/04	13:57:15.017	8.6491	9.9843	11.2259	0.0000	1.1050	0.0008	7.7993	109.4866	1578.8140	17.5696	0.0000	0.6420	0.1873	0.0000	1.6990	10919.2653	0.0000	3.3642	0.0000	1.1404	0.1231	0.8367	0.0000	1.0864	0.0000	53.6935	0.7219	5.1340
2016/03/04	13:57:24.560	3.7701	10.7758	4.8886	0.0000	0.5225	0.0000	3.5864	37.5732	1074.1803	18.3526	0.0000	0.0011	0.2960	0.0000	1.9189	8303.2406	0.0000	2.1229	0.0000	0.7334	0.0248	1.1454	0.4756	1.1929	0.0000	52.7810	0.0000	3.2808
2016/03/04	13:57:33.921	0.6921	2.9921	2.8321	0.0000	0.3962	0.0304	2.8651	25.0850	975.9747	13.7450	0.0000	0.0009	0.3217	0.0000	1.3286	7688.4017	0.0000	1.5835	0.0000	0.7708	0.0721	1.2487	0.4902	0.7073	0.0000	51.3900	0.0000	1.8306
2016/03/04	13:57:44.565	3.1181	9.0628	7.8409	0.0000	0.8942	0.0008	6.8756	92.2377	1406.2184	14.2953	0.0000	0.5070	0.2549	0.0384	1.1959	10088.0005	0.0000	3.4422	0.0000	1.0149	0.1372	0.8250	0.0000	0.7372	0.0000	57.5938	0.0306	4.6451
2016/03/04	13:57:53.986	0.6958	2.9139	3.0754	0.0000	0.4951	0.0139	2.9305	26.4225	942.2168	17.6558	0.0000	0.0055	0.2791	0.0000	1.3028	8432.2573	0.0000	1.6575	0.0000	0.6978	0.0673	1.1320	0.4788	0.8070	0.0000	47.2833	0.0000	2.0869
2016/03/04	13:58:04.963	3.1580	9.1269	6.6300	0.0000	0.8214	0.0104	5.6134	75.7211	1272.0951	16.6071	0.0000	0.3283	0.2149	0.0000	1.2134	9432.4127	0.0000	2.8555	0.0000	0.9938	0.0969	0.9436	0.0000	1.2296	0.0000	53.2305	0.4879	3.9714
2016/03/04	13:58:16.197	3.2262	8.6776	6.2865	0.0000	0.6106	0.0000	5.0021	56.3971	1180.6867	17.3784	0.0000	0.2939	0.2513	0.0000	1.7604	9103.1086	0.0000	2.9119	0.0000	1.0149	0.0789	0.9981	0.0000	1.1592	0.0000	52.5908	0.2594	3.8183
2016/03/04	13:58:25.558	3.9567	9.6375	9.4093	0.0000	0.9840	0.0000	6.6473	94.9943	1414.8541	16.2194	0.0000	0.6042	0.2450	0.0227	0.7133	10176.7843	0.0000	3.6747	0.0000	1.1840	0.0752	0.8500	0.0000	0.9527	0.0000	55.0578	0.2023	5.2149
2016/03/04	13:58:36.792	7.3831	11.7316	10.5815	0.0000	1.0924	0.0058	7.8143	115.2385	1587.0034	13.3294	0.0000	0.7263	0.2837	0.0000	1.9946	11182.3581	0.0000	3.5585	0.0000	1.3909	0.1333	0.8010	0.0000	0.9115	0.0000	53.6038	0.5039	5.2896
2016/03/04	13:58:46.240	3.8214	10.1929	7.8038	0.0000	0.6967	0.0088	5.4961	77.8278	1304.6092	16.3749	0.0000	0.4175	0.2725	0.0000	1.6754	9591.6113	0.0007	3.0585	0.0000	1.0640	0.0862	0.8950	0.0000	0.8682	0.0000	52.6416	0.4699	4.8381
2016/03/04	13:58:50.920	3.2472	7.9346	7.9892	0.0000	0.8660	0.0039	5.6525	79.7851	1319.6479	13.2803	0.0000	0.5894	0.3194	0.0000	2.0419	10585.4707	0.0000	2.7100	0.0000	1.1511	0.1156	0.9223	0.0000	0.9195	0.0000	54.9747	0.5535	4.4610
2016/03/04	13:59:01.731	9.0465	10.3443	7.7505	0.0000	0.7189	0.0000	5.7308	81.6616	1331.8990	13.9240	0.0000	0.5175	0.3322	0.0807	1.3846	9536.4668	0.0000	3.0284	0.0000	1.1309	0.0460	0.7822	0.0000	1.2234	0.0000	53.1800	0.3077	4.6252
2016/03/04	13:59:13.955	3.0727	10.5518	6.2442	0.0000	0.7613	0.0021	4.8813	69.0083	1237.8639	15.2369	0.0000	0.4144	0.3389	0.0000	1.3384	9270.8519	0.0000	2.4711	0.0000	1.0509	0.0637	0.8609	0.0000	1.0685	0.0000	51.9575	0.3067	4.1381
2016/03/04	13:59:24.210	3.1672	9.9422	8.1860	0.0000	0.8371	0.0117	6.1729	89.9067	1382.3606	14.9170	0.0000	0.5226	0.2930	0.0039	1.2491	10294.9654	0.0000	3.3297	0.0000	1.1125	0.1092	0.8661	0.0000	1.3568	0.0000	52.7550	0.1663	4.3986
2016/03/04	13:59:35.355	3.2503	6.5728	9.8417	0.0000	1.0230	0.0040	6.8379	91.0248	1374.9059	13.1099	0.0000	0.6273	0.2728	0.0683	1.6678	9516.7657	0.0000	3.2791	0.0000	1.1590	0.0425	0.7128	0.0000	1.0479	0.0000	51.4043	0.4930	6.0046
2016/03/04	13:59:46.652	3.3612	10.0136	8.1160	0.0000	0.9012	0.0007	6.3128	86.7786	1330.6311	14.5113	0.0000	0.5743	0.1508	0.0000	1.0343	9349.6441	0.0000	3.1075	0.0000	1.1485	0.0920	0.8337	0.0000	1.0754	0.0000	51.7431	0.5199	5.2687
2016/03/04	13:59:56.205	3.4389	10.4657	8.3652	0.0000	0.7867	0.0066	5.6693	77.8152	1296.7034	15.4489	0.0000	0.6038	0.2278	0.0000	1.4135	9538.4412	0.0000	2.9854	0.0000	1.0865	0.1356	0.8784	0.0000	0.8024	0.0000	51.6582	0.0524	4.5690
2016/03/04	14:00:00.886	3.3377	10.5282	10.4854	0.0000	0.9874	0.0008	7.4415	109.4649	1513.9293	14.3320	0.0000	0.8058	0.2609	0.0653	1.2558	10503.3740	0.0000	3.7441	0.0000	1.3627	0.0954	0.7749	0.0000	1.3448	0.0000	54.6810	0.9124	5.5150
2016/03/04	14:00:18.282	3.6912	10.1497	6.4748	0.0000	0.6692	0.0019	4.7395	68.2506	1207.3113	17.4193	0.0000	0.2286	0.3109	0.0000	1.6458	9266.2831	0.0000	2.4987	0.0000	0.9684	0.0781	0.9250	0.0000	0.9544	0.0000	51.9846	0.4541	3.8213
2016/03/04	14:00:28.766	3.9793	9.0332	9.0921	0.0000	0.9577	0.0119	6.5299	102.0849	1448.9794	18.1848	0.0000	0.6577	0.3010	0.0309	1.2284	10612.1628	0.0000	3.0988	0.0000	1.1810	0.0807	0.8935	0.0000	1.2811	0.0000	59.2323	0.2260	4.4610
2016/03/04	14:00:39.075	3.5372	9.1573	10.2478	0.0000	1.0047	0.0016	7.1675	106.0289	1477.7216	15.4815	0.0000	0.6075	0.2902	0.0000	1.2689	10286.1275	0.0000	3.9037	0.0000	1.2387	0.1003	0.7998	0.0000	1.2214	0.0000	49.1062	0.4195	4.9487
2016/03/04	14:00:48.854	3.7232	9.9830	7.1844	0.0000	0.7692	0.0244	5.3595	70.0557	1232.6126	17.8764	0.0000	0.2499	0.3074	0.0000	1.8338	9298.1994	0.0005	2.6869	0.0000	1.0120	0.0378	0.8911	0.0000	0.8450	0.0000	52.5388	0.0273	3.9659
2016/03/04	14:00:58.216	3.0958	9.7643	4.8600	0.0000	0.7017	0.0078	4.4842	56.0892	1132.3153	15.6960	0.0000	0.2355	0.2875	0.0160	1.4830	8659.4082	0.0000	2.5208	0.0000	0.8948	0.0413	1.0615	0.0000	1.8665	0.0000	51.0302	0.0000	3.3051
2016/03/04	14:01:09.275	4.7002	9.8446	7.3731	0.0000	0.7173	0.0010	5.2416	75.2628	1261.0141	17.6442	0.0000	0.3488	0.2643	0.0000	1.0629	9799.3082	0.0000	2.7459	0.0000	1.0123	0.1368	1.0597	0.0000	0.8896	0.0000	54.4962	0.6207	3.8511
2016/03/04	14:01:19.619	3.0582	9.1383	6.0197	0.0000	0.7277	0.0080	5.2668	69.7694	1225.1947	15.2495	0.0000	0.1924	0.2296	0.0000	1.2307	9224.5581	0.0000	3.0502	0.0000	0.9731	0.0435	0.9552	0.0000	0.8102	0.0000	54.5073	0.0000	4.0600
2016/03/04	14:01:29.146	3.9007	11.4805	7.5542	0.0000	0.9210	0.0102	6.2009	79.5532	1281.6083	19.4065	0.0000	0.3924	0.2161	0.0993	1.3286	9681.6961	0.0006	2.8436	0.0000	1.0285	0.1161	0.9077	0.0000	1.2861	0.0000	53.8113	0.1992	4.5586
2016/03/04	14:01:39.444	3.3459	9.8284	5.0300	0.0000	0.6734	0.0028	5.0647	56.8936	1165.5200	14.8192	0.0000	0.1068	0.2103	0.0000	1.1762	8691.3779	0.0000	2.8634	0.0000	0.8813	0.0624	0.9967	0.5018	1.3039	0.0000	55.2058	0.0000	3.2250
2016/03/04	14:01:49.857	3.5671	9.6966	10.3308	0.0000	1.1166	0.0021	7.8071	106.7915	1484.8494	16.9311	0.0000	0.6619	0.1497	0.0000	1.1800	10450.3621	0.0000	3.6146	0.0000	1.1852	0.1843	0.8639	0.0000	0.9294	0.0000	54.3563	0.1445	5.4145
2016/03/04	14:01:54.538	2.9318	9.0689	6.1262	0.0000	0.6775	0.0103	4.6108	55.9711	1130.9220	18.4072	0.0000	0.0622	0.2197	0.0018	1.2295	9050.9068	0.0000	2.7576	0.0000	0.8674	0.0850	1.0472	0.0000	0.9764	0.0000	52.8125	0.3614	3.1598
2016/03/04	14:02:06.417	0.6312	3.2920	3.3677	0.0000	0.4365	0.0000	3.4143	30.0733	951.1393	18.0382	0.0000	0.0748	0.2764	0.0000	1.7081	7733.9264	0.0000	2.0361	0.0000	0.9393	0.0529	1.1307	0.4119	0.9866	0.0000	50.1324	0.0044	2.3637
2016/03/04	14:02:16.278	3.4458	9.7432	8.8933	0.0000	0.8823	0.0079	6.7071	91.6926	1365.9427	19.7596	0.0000	0.4296	0.2664	0.0972	1.7000	9849.3959	0.0000	3.2517	0.0000	1.0419	0.1245	0.8821	0.0000	1.1453	0.0000	55.3632	0.4239	4.5933
2016/03/04	14:02:28.840	3.1888	9.6773	6.0619	0.0000	0.6627	0.0000	4.7110	55.9336	1124.4749	15.2368	0.0000	0.2685	0.1445	0.0000	0.9730	8510.5754	0.0000	2.6797	0.0000	0.8950	0.0100	0.9741	0.0000	1.0122	0.0000	53.2288	0.3001	3.6743
2016/03/04	14:02:38.990	3.0983	8.8812	3.8269	0.0000	0.4164	0.0000	3.7583	41.8529	1011.7396	15.4645	0.0000	0.0434	0.2435	0.0000	1.0810	8572.4266	0.0000	2.7001	0.0000	0.7777	0.0322	1.0332	0.5575	0.9776	0.0000	54.1086	0.0000	2.8813
2016/03/04	14:02:53.423	2.8045	11.8853	5.2171	0.0000	0.6831	0.0011	4.6356	57.3005	1118.1838	15.8385	0.0000	0.2478	0.1815	0.0000	1.2141	8674.0711	0.0000	2.3431	0.0000	0.8215	0.0810	1.0585	0.4610	1.5475	0.0000	49.3903	0.0000	3.1720
2016/03/04	14:03:03.676	3.2439	10.8995	9.0067	0.0000	0.8833	0.0013	6.3668	83.6771	1315.1281	16.2431	0.0000	0.3911	0.2088	0.0000	1.5405	9397.7936	0.0000	3.1170	0.0000	1.0636	0.1282	0.8901	0.0000	1.0267	0.0000	57.1575	0.4826	5.1549
2016/03/04	14:03:13.843	3.9777	11.0853	9.3885	0.0000	0.9624	0.0006	6.6993	93.9353	1388.2061	14.8374	0.0000	0.4471	0.2352	0.0000	1.5366	9766.5523	0.0005	3.2457	0.0130	1.0385	0.0572	0.8986	0.0000	0.8871	0.0000	52.7887	0.4403	4.8661
2016/03/04	14:03:23.658	3.5797	10.8220	4.8630	0.0000	0.5573	0.0174	4.3712	50.5825	1081.6154	17.3027	0.0000	0.1683	0.2236	0.0000	1.5338	8541.9174	0.0006	2.2964	0.0000	0.8405	0.0718	1.0482	0.4756	0.6365	0.0000	52.0029	0.0000	3.2451
2016/03/04	14:03:34.676	0.8177	9.4981	3.8017	0.0000	0.6159	0.0000	3.6515	36.9939	1011.6142	16.0484	0.0000	0.0368	0.1916	0.0000	1.5806	8280.3485	0.0000	2.1978	0.0000	0.7808	0.0931	1.0170	0.5536	1.0663	0.0000	51.8853	0.0011	2.6070
2016/03/04	14:03:44.974	3.0398	3.7084	3.6248	0.0000	0.4491	0.0000	3.2468	30.5319	956.4758	17.2358	0.0006	0.0034	0.2579	0.0000	1.6376	8026.8090	0.0000	1.9391	0.0000	0.7104	0.0174	1.1277	0.4635	1.0991	0.0000	49.9670	0.2320	2.4781
2016/03/04	14:03:49.891	3.4562	9.1200	6.3220	0.0000	0.7843	0.0007	5.3482	73.9736	1261.2824	20.8074	0.0000	0.4258	0.3642	0.0000	1.1979	9611.2039	0.0000	3.0338	0.0000	1.0597	0.0811	0.7877	0.0000	0.8643	0.0000	50.8513	0.5865	4.4942
2016/03/04	14:04:01.125	3.2605	9.6183	6.6615	0.0000	0.8320	0.0126	5.1529	70.3656	1248.3341	15.3896	0.0000	0.3845	0.2327	0.0000	1.6542	8937.4252	0.0000	2.4293	0.0000	0.9783	0.0601	1.0121	0.0000	1.0636	0.0000	53.8344	0.5660	3.0656
2016/03/04	14:04:20.126	2.9227	10.0915	6.5528	0.0000	0.7588	0.0343	5.6725	63.1491	1160.8150	14.7912	0.0000	0.3256	0.3482	0.0000	1.5018	8735.9765	0.0000	3.1343	0.0000	1.0506	0.0740	0.9205	0.0000	1.0794	0.0000	52.3834	0.4729	4.3687
2016/03/04	14:04:29.571	2.7402	10.1537	7.0850	0.0000	0.6436	0.0000	5.1215	60.5722	1176.3469	19.7014	0.0000	0.1952	0.2717	0.0000	1.3755	8805.7008	0.0000	2.5511	0.0000	0.9150	0.1274	0.9813	0.0000	0.8366	0.0000	51.0740	0.4718	4.1107
2016/03/04	14:04:39.358	3.1941	11.0607	6.6420	0.0000	0.6742	0.0000	5.0726	64.5965	1178.5445	17.7737	0.0000	0.3223	0.3107	0.0000	1.4877	8901.5039	0.0000	2.3497	0.0000	0.9195	0.0552	1.0421	0.0000	1.1556	0.0000	53.8771	0.4748	4.1583
2016/03/04	14:04:54.551	2.9780	4.5032	4.0421	0.0000	0.5357	0.0267	3.3859	30.8464	959.0014	17.3122	0.0000	0.0457	0.1867	0.0000	1.9313	7581.2355	0.0000	1.8367	0.0000	0.6787	0.0094	1.1017	0.4238	1.0765	0.0000	52.5451	0.0091	2.5132
2016/03/04	14:05:04.254	10.4805	6.7719	11.4176	0.0000	1.0387	0.0219	7.6559	106.4348	1456.4282	16.4711	0.0000	0.6643	0.2104	0.0674	1.7933	10185.6118	0.0000	3.9029	0.0000	1.1558	0.0648	0.8242	0.0000	0.8986	0.0000	56.1362	0.3333	5.7933
2016/03/04	14:05:08.934	8.9021	10.6561	11.2468	0.0000	0.8178	0.0135	7.2854	96.3260	1388.7408	13.3556	0.0000	0.5029	0.2107	0.0284	1.4840	9519.3498	0.0000	3.6191	0.0000	1.0347	0.1016	0.8369	0.0000	1.0275	0.0000	54.6163	0.3605	5.4080
2016/03/04	14:05:19.343	3.0947	9.7305	9.2320	0.0000	0.8626	0.0015	6.2236	83.8064	1301.0925	16.4309	0.0000	0.3709	0.3191	0.0018	1.5086	9285.2235	0.0000	3.0391	0.1010	0.9907	0.1005	0.8951	0.0000	0.8841	0.0000	50.5364	0.6127	4.9068
2016/03/04	14:05:29.943	6.7449	6.7732	12.9086	0.0000	1.0996	0.0093	8.1731	119.7331	1593.7266	20.1954	0.0000	0.6562	0.2420	0.0518	1.6841	10193.3802	0.0000	3.6811	0.0000	1.2285	0.0742	0.8675	0.0000	0.9004	0.0000	53.7272	0.1021	2.2864
2016/03/04	14:05:39.305	3.4332	10.5033	9.9857	0.0000	0.8755	0.0134	6.3686	90.2852	1364.4536	15.6362	0.0000	0.2940	0.2350	0.0178	1.2158	9096.9792	0.0000	2.9354	0.0000	0.9763	0.0571	1.0153	0.0000	0.9595	0.0000	53.0475	0.5082	5.5182
2016/03/04	14:05:48.793	2.9211	10.4312	9.9279	0.0000	0.7369	0.0019	6.2201	84.3305	1324.9702	20.0172	0.0000	0.3058	0.1835	0.0000	0.8208	9123.2735	0.0000	3.0693	0.0130	0.9044	0.0834	0.9790	0.0000	1.1160	0.0000	55.0278	0.4334	4.9709
2016/03/04	14:06:02.836	3.1167	9.5540	7.4501	0.0000	0.6801	0.0034	5.2869	72.4211	1246.6808	20.2504	0.0000	0.1463	0.2440	0.0000	1.3415	9134.3245	0.0000	2.4481	0.0000	0.9292	0.0894	1.0712	0.0000	0.8394	0.0000	52.6415	0.4064	3.6983
2016/03/04	14:06:12.197	2.9636	10.5605	7.4008	0.0000	0.6174	0.0000	4.6879	60.0062	1162.5409	17.3219	0.0000	0.0715	0.1660	0.0000	1.3828	8985.8936	0.0000	2.6017	0.0000	0.8534	0.0281	1.0035	0.0000	1.5621	0.0000	54.9334	0.2846	3.7993
2016/03/04	14:06:22.246	3.1649	11.2145	5.8491	0.0000	0.6444	0.0015	4.9927	59.1358	1151.0534	17.3672	0.0000	0.2581	0.3270	0.0000	1.5505	8536.6891	0.0000	2.8140	0.0000	0.8295	0.0862	1.0650	0.0000	1.2561	0.0000	53.2445	0.0000	3.6033
2016/03/04	14:06:31.608	3.2111	10.3739	7.6837	0.0000	0.6707	0.0000	5.1073	66.5172	1219.7234	18.0975	0.0000	0.2008	0.2255	0.0000	1.3403	8957.7604	0.0000	2.8935	0.0000	0.8077	0.0353	1.0964	0.0000	1.0162	0.0000	53.5377	0.1230	4.1078
2016/03/04	14:06:40.970	9.4030	8.8472	11.5722	0.0000	0.9636	0.0068	7.4788	110.7901	1533.6857	11.6919	0.0000	0.3834	0.2263	0.0419	1.0445	10297.6064	0.0000	3.4768	0.0766	1.1537	0.1096	0.8656	0.0000	1.0136	0.0000	56.0257	0.3527	4.7279
2016/03/04	14:06:50.464	0.5248	10.7643	4.8127	0.0000	0.4754	0.0141	3.6007	34.6134	1010.4733	15.4853	0.0000	0.0000	0.1534	0.0000	1.7428	7766.2188	0.0000	2.1249	0.0000	0.6791	0.0390	1.0514	0.5156	1.3168	0.0000	50.6567	0.0000	2.0853
2016/03/04	14:06:59.826	0.7792	11.0363	10.4882	0.0000	0.7956	0.0007	6.3579	83.8585	1343.1672	15.7302	0.0000	0.4216	0.2701	0.0533	1.4215	9310.9643	0.0000	2.6841	0.0000	0.9509	0.1323	0.9447	0.0000	1.0583	0.0000	52.0411	0.1741	5.1538
2016/03/04	14:07:09.268	3.2487	10.0737	7.6653	0.0000	0.7234	0.0116	5.3571	69.1658	1216.0979	17.1148	0.0000	0.1304	0.2462	0.0000	1.4391	8869.7792	0.0000	2.8116	0.0000	0.8120	0.0315	0.9892	0.0000	0.8388	0.0000	54.7158	0.0000	4.4401
2016/03/04	14:07:18.629	3.3366	9.6695	6.3109	0.0000	0.5453	0.0128	4.3344	48.3384	1089.1321	15.3223	0.0000	0.0638	0.3125	0.0000	1.4799	8270.5313	0.0000	2.0625	0.0000	0.7288	0.0564	1.0499	0.4660	0.7598	0.0000	54.3577	0.0000	3.2981
2016/03/04	14:07:27.991	3.5064	9.4458	6.7849	0.0000	0.6557	0.0067	4.6873	60.4091	1164.7248	14.5271	0.0000	0.0000	0.1628	0.0000	1.5258	8721.3734	0.0000	2.1663	0.0081	0.7915	0.0870	0.9989	0.0000	0.7998	0.0000	50.0552	0.1397	3.6961
2016/03/04	14:07:37.353	4.2929	9.6559	8.4039	0.0000	0.6874	0.0019	5.0189	62.4510	1184.8892	18.9318	0.0000	0.0009	0.2730	0.0000	1.3416	8665.8156	0.0000	2.4777	0.0000	0.8305	0.0693	0.9449	0.0000	0.7581	0.0000	51.0418	0.0860	4.3338
2016/03/04	14:07:46.715	3.4584	10.0163	9.9135	0.0000	0.8408	0.0120	6.1028	80.2480	1309.2544	14.4559	0.0000	0.3074	0.2899	0.0000	1.8163	9112.4715	0.0000	2.9083	0.0000	0.9283	0.1367	1.0058	0.0000	0.8053	0.0000	52.7700	0.3978	4.8703
2016/03/04	14:07:56.323	3.3919	11.1880	10.3585	0.0000	0.7651	0.0035	6.3592	86.4369	1361.7297	16.1988	0.0000	0.2660	0.1507	0.0464	1.6285	9315.7725	0.0000	2.8129	0.0000	0.9590	0.0508	1.0349	0.0000	1.2637	0.0000	54.0893	0.0000	4.5522
2016/03/04	14:08:05.745	3.2888	11.2691	8.9705	0.0000	0.7513	0.0014	6.2397	79.5063	1308.6992	15.5664	0.0000	0.2000	0.2615	0.0450	0.7649	9048.3008	0.0000	2.8022	0.0000	0.9439	0.1476	1.0251	0.0000	1.1993	0.0000	52.0470	0.2596	4.1823
2016/03/04	14:08:15.263	3.0878	11.6519	5.1407	0.0000	0.4356	0.0269	4.0969	45.7460	1058.1403	15.9731	0.0000	0.0051	0.3859	0.0000	1.6017	8600.6394	0.0000	2.0991	0.0000	0.8062	0.0996	1.1328	0.4366	1.0343	0.0000	51.8900	0.0000	2.7584
2016/03/04	14:08:24.624	2.9868	3.5479	4.2255	0.0000	0.4216	0.0216	3.2774	27.8221	959.8313	16.2977	0.0000	0.0000	0.2181	0.0000	1.1686	7708.9101	0.0000	1.9455	0.0000	0.7177	0.0837	1.1435	0.4890	0.8173	0.0000	51.2781	0.0000	2.0310
2016/03/04	14:08:38.667	5.1015	10.5724	9.5887	0.0000	0.9404	0.0118	7.3022	102.2613	1451.0504	15.2974	0.0000	0.4028	0.2508	0.0000	1.5266	10538.6381	0.0000	3.0594	0.0000	1.1548	0.1529	1.0026	0.0000	0.8795	0.0000	57.6601	0.2777	4.4007
2016/03/04	14:08:48.183	2.9741	10.5234	5.8236	0.0000	0.5515	0.0027	4.2877	52.2066	1107.4126	16.8371	0.0000	0.2008	0.2960	0.0000	1.8440	8909.0288	0.0000	2.4052	0.0000	0.9201	0.0955	1.0485	0.5512	1.2653	0.0000	54.4205	0.0000	3.2896
2016/03/04	14:08:58.481	3.1043	11.4308	6.8357	0.0000	0.5599	0.0191	4.8301	63.8347	1209.7727	15.9200	0.0000	0.0006	0.2653	0.0000	1.6839	8750.9313	0.0000	2.3839	0.0254	0.8305	0.1160	1.0773	0.0000	1.1912	0.0000	53.3664	0.2027	3.5433
2016/03/04	14:09:07.843	3.1576	9.9687	6.8576	0.0000	0.7177	0.0008	4.8394	63.1406	1198.9773	17.6344	0.0000	0.1089	0.1949	0.0000	0.7092	8902.0599	0.0006	2.7543	0.0287	0.8271	0.0659	1.0126	0.0000	0.8743	0.0000	46.5496	0.1837	3.9461
